review_id,page,score,review_vendor_raw,channel,review_text,created_at,created_date,author_display_name,author_grade,has_media,media_count,image_count,image_urls,product_code,product_name,product_url,product_meta_score,product_meta_reviews_count,likes_count,comments_count,ai_summary,product_options,customer_properties
97636,43,5,smart_store,스마트스토어,"한달이 뭔가요 벌써 1년가까이먹이고 있어요 ㅎㅎ
아이도 너무잘먹고 먹이기편해요
다른제품들이 비해 가격이 높지만 그래도 원료생닥하면 아깝지않아요",2026-05-30T03:46:07+09:00,2026-05-30,네이버 스마트스토어 구****,5,True,1,1,https://assets6.cre.ma/p/phytonutri-kr/reviews/00/00/09/76/36/image1/c8edb4f676e5b6f8.webp,1000000281,지니어스뉴 드롭스&톡캡스,https://www.phytonutri.kr/goods/goods_view.php?goodsNo=1000000281,4.9,14386,0,0,"{'1': ['만족도', '품질', '편의성'], '-1': ['가격']}",[],[]
97637,43,5,smart_store,스마트스토어,"벌써 1년가까이
주문해서 먹이고있어요 ㅎㅎ 원료신뢰가고 이번에 배송이 좀 많이 많이 늦었지만 그래도 기다렸어요!!
먿이기 정말 편하고 이제 이거 보여주기만해도 애기그 아-하고있어욬 ㅋㅋㅋ",2026-05-30T03:44:32+09:00,2026-05-30,네이버 스마트스토어 구****,5,True,1,1,https://assets6.cre.ma/p/phytonutri-kr/reviews/00/00/09/76/37/image1/7f9fef6dc04ea33d.webp,1000000326,지니어스뉴 + 투데이디3 세트,https://www.phytonutri.kr/goods/goods_view.php?goodsNo=1000000326,4.8,245,0,0,"{'1': ['만족도'], '-2': ['배송'], '2': ['편의성']}",[],[]
97638,43,5,smart_store,스마트스토어,"9개월부터 오메가 먹이려고 주문했어요~
드롭스랑 고민하다가
산패 걱정이 되어 톡 캡스로 주문했는데
1회 복용량으로 소분되어 있어 위생적이고 좋네요
 이유식에 섞여서 먹이고 있는데
아기가 거부감 없이 정말 잘 먹어요!",2026-05-29T23:36:43+09:00,2026-05-29,네이버 스마트스토어 구****,5,True,1,1,https://assets6.cre.ma/p/phytonutri-kr/reviews/00/00/09/76/38/image1/a531ea8cd115c1c7.webp,1000000281,지니어스뉴 드롭스&톡캡스,https://www.phytonutri.kr/goods/goods_view.php?goodsNo=1000000281,4.9,14386,0,0,"{'1': ['만족도', '포장', '효과']}",[],[]
97639,43,5,smart_store,스마트스토어,믿고 먹어요 재재재 구매중 입니다,2026-05-29T23:26:16+09:00,2026-05-29,네이버 스마트스토어 구****,5,True,1,1,https://assets6.cre.ma/p/phytonutri-kr/reviews/00/00/09/76/39/image1/dd9dfa39fe6daba9.webp,1000000281,지니어스뉴 드롭스&톡캡스,https://www.phytonutri.kr/goods/goods_view.php?goodsNo=1000000281,4.9,14386,0,0,{'1': ['만족도']},[],[]
97640,43,5,smart_store,스마트스토어,가끔씩 주문합니다~~~ㅎㅎ,2026-05-29T23:13:42+09:00,2026-05-29,네이버 스마트스토어 구****,5,True,1,1,https://assets6.cre.ma/p/phytonutri-kr/reviews/00/00/09/76/40/image1/bf447eb0c5d1268a.webp,1000000281,지니어스뉴 드롭스&톡캡스,https://www.phytonutri.kr/goods/goods_view.php?goodsNo=1000000281,4.9,14386,0,0,{'1': ['만족도']},[],[]
97641,43,5,smart_store,스마트스토어,아가들이 잘 먹어요,2026-05-29T22:37:55+09:00,2026-05-29,네이버 스마트스토어 구****,5,False,0,0,,1000000325,투데이디3 for baby,https://www.phytonutri.kr/goods/goods_view.php?goodsNo=1000000325,4.9,3634,0,0,{'1': ['만족도']},[],[]
97642,43,5,smart_store,스마트스토어,매번먹이고있어요좋아요,2026-05-29T22:30:13+09:00,2026-05-29,네이버 스마트스토어 구****,5,True,1,1,https://assets6.cre.ma/p/phytonutri-kr/reviews/00/00/09/76/42/image1/0cd010c288c46bfd.webp,1000000325,투데이디3 for baby,https://www.phytonutri.kr/goods/goods_view.php?goodsNo=1000000325,4.9,3634,0,0,{'1': ['만족도']},[],[]
97643,43,3,smart_store,스마트스토어,맛이 니글거리네요ㅠㅠ,2026-05-29T22:24:06+09:00,2026-05-29,네이버 스마트스토어 구****,5,True,1,1,https://assets6.cre.ma/p/phytonutri-kr/reviews/00/00/09/76/43/image1/3140cc8455c6a05a.webp,1000000325,투데이디3 for baby,https://www.phytonutri.kr/goods/goods_view.php?goodsNo=1000000325,4.9,3634,0,0,"{'-1': ['만족도', '맛']}",[],[]
97644,44,5,smart_store,스마트스토어,아이건강을 위해 잘챙겨먹여요,2026-05-29T22:20:16+09:00,2026-05-29,네이버 스마트스토어 구****,5,True,1,1,https://assets6.cre.ma/p/phytonutri-kr/reviews/00/00/09/76/44/image1/f36673a9bd628c74.webp,1000000325,투데이디3 for baby,https://www.phytonutri.kr/goods/goods_view.php?goodsNo=1000000325,4.9,3634,0,0,{'1': ['만족도']},[],[]
97645,44,5,smart_store,스마트스토어,"지인에게 선물받아 먹인 후
이거만 사서 먹여요. 

먹이기도 편하고, 아이도 좋아해요. 

매일 “비타민 먹어야해!” 하면서 찾아요.",2026-05-29T22:04:10+09:00,2026-05-29,네이버 스마트스토어 구****,5,True,1,1,https://assets6.cre.ma/p/phytonutri-kr/reviews/00/00/09/76/45/image1/01eca6351807594c.webp,1000000325,투데이디3 for baby,https://www.phytonutri.kr/goods/goods_view.php?goodsNo=1000000325,4.9,3634,0,0,"{'1': ['만족도', '편의성']}",[],[]
97646,44,5,smart_store,스마트스토어,배송이 빨라서 너무 좋네요,2026-05-29T21:58:59+09:00,2026-05-29,네이버 스마트스토어 구****,5,True,1,1,https://assets6.cre.ma/p/phytonutri-kr/reviews/00/00/09/76/46/image1/d2fc466ee0bc0612.webp,1000000281,지니어스뉴 드롭스&톡캡스,https://www.phytonutri.kr/goods/goods_view.php?goodsNo=1000000281,4.9,14386,0,0,"{'1': ['만족도'], '2': ['배송']}",[],[]
97647,44,5,smart_store,스마트스토어,먹어보고 좋아서 재주문합니다~~,2026-05-29T21:42:58+09:00,2026-05-29,네이버 스마트스토어 구****,5,False,0,0,,1000000281,지니어스뉴 드롭스&톡캡스,https://www.phytonutri.kr/goods/goods_view.php?goodsNo=1000000281,4.9,14386,0,0,{'2': ['만족도']},[],[]
97648,44,5,smart_store,스마트스토어,아이 건강위해 구매했는데 너무 좋습니다:),2026-05-29T21:42:34+09:00,2026-05-29,네이버 스마트스토어 구****,5,False,0,0,,1000000281,지니어스뉴 드롭스&톡캡스,https://www.phytonutri.kr/goods/goods_view.php?goodsNo=1000000281,4.9,14386,0,0,{'2': ['만족도']},[],[]
97649,44,5,smart_store,스마트스토어,밥에 섞어주고 있어요. 맛이나 촉감 등등...예민한 아인데 잘 먹고 있습니다!,2026-05-29T21:30:35+09:00,2026-05-29,네이버 스마트스토어 구****,5,True,1,1,https://assets6.cre.ma/p/phytonutri-kr/reviews/00/00/09/76/49/image1/8b84cf3e596cfc9c.webp,1000000281,지니어스뉴 드롭스&톡캡스,https://www.phytonutri.kr/goods/goods_view.php?goodsNo=1000000281,4.9,14386,0,0,"{'1': ['만족도', '맛', '식감']}",[],[]
97650,44,5,smart_store,스마트스토어,냄새가 확실히 덜하고 잘먿어요 아기가,2026-05-29T21:25:20+09:00,2026-05-29,네이버 스마트스토어 구****,5,False,0,0,,1000000281,지니어스뉴 드롭스&톡캡스,https://www.phytonutri.kr/goods/goods_view.php?goodsNo=1000000281,4.9,14386,0,0,"{'1': ['만족도', '냄새']}",[],[]
97651,44,5,smart_store,스마트스토어,공복 첫끼로 먹이고있어용 좋아요💓,2026-05-29T21:04:31+09:00,2026-05-29,네이버 스마트스토어 구****,5,True,1,1,https://assets6.cre.ma/p/phytonutri-kr/reviews/00/00/09/76/51/image1/c00d1013e6355ccb.webp,1000000298,지니어스뉴 + 그로우뉴 세트,https://www.phytonutri.kr/goods/goods_view.php?goodsNo=1000000298,4.9,1413,0,0,{'1': ['만족도']},[],[]
97652,44,5,smart_store,스마트스토어,좋아요~!!!!!!,2026-05-29T20:42:19+09:00,2026-05-29,네이버 스마트스토어 구****,5,True,1,1,https://assets6.cre.ma/p/phytonutri-kr/reviews/00/00/09/76/52/image1/d91101bc85353c5e.webp,1000000325,투데이디3 for baby,https://www.phytonutri.kr/goods/goods_view.php?goodsNo=1000000325,4.9,3634,0,0,{'1': ['만족도']},[],[]
97653,44,5,smart_store,스마트스토어,먹기 간편하고 재구매할 예정입니다,2026-05-29T19:57:36+09:00,2026-05-29,네이버 스마트스토어 구****,5,False,0,0,,1000000281,지니어스뉴 드롭스&톡캡스,https://www.phytonutri.kr/goods/goods_view.php?goodsNo=1000000281,4.9,14386,0,0,"{'1': ['만족도', '편의성']}",[],[]
97654,44,5,smart_store,스마트스토어,분유에 타서 주고 있어요,2026-05-29T19:42:18+09:00,2026-05-29,네이버 스마트스토어 구****,5,True,1,1,https://assets6.cre.ma/p/phytonutri-kr/reviews/00/00/09/76/54/image1/195ad569258bda5f.webp,1000000297,"그로우뉴 아이 유기농칼슘&마그네슘 비타민D,k2,망간",https://www.phytonutri.kr/goods/goods_view.php?goodsNo=1000000297,4.9,4844,0,0,{'0': ['만족도']},[],[]
97655,44,5,smart_store,스마트스토어,아이가 좋아해서 계속먹여요 ㅎㅎ,2026-05-29T19:07:06+09:00,2026-05-29,네이버 스마트스토어 구****,5,True,1,1,https://assets6.cre.ma/p/phytonutri-kr/reviews/00/00/09/76/55/image1/b0098cafbce2001f.webp,1000000281,지니어스뉴 드롭스&톡캡스,https://www.phytonutri.kr/goods/goods_view.php?goodsNo=1000000281,4.9,14386,0,0,{'1': ['만족도']},[],[]
97656,44,5,smart_store,스마트스토어,아이가 좋아해요 꾸준히 먹이고 있답니다^^,2026-05-29T19:06:17+09:00,2026-05-29,네이버 스마트스토어 구****,5,True,1,1,https://assets6.cre.ma/p/phytonutri-kr/reviews/00/00/09/76/56/image1/382dfecced49871a.webp,1000000281,지니어스뉴 드롭스&톡캡스,https://www.phytonutri.kr/goods/goods_view.php?goodsNo=1000000281,4.9,14386,0,0,{'1': ['만족도']},[],[]
97657,44,5,smart_store,스마트스토어,대체가 불가한 오메가 제품!!,2026-05-29T18:48:11+09:00,2026-05-29,네이버 스마트스토어 구****,5,True,1,1,https://assets6.cre.ma/p/phytonutri-kr/reviews/00/00/09/76/57/image1/e4031a1f4600cb57.webp,1000000281,지니어스뉴 드롭스&톡캡스,https://www.phytonutri.kr/goods/goods_view.php?goodsNo=1000000281,4.9,14386,0,0,{'2': ['만족도']},[],[]
97658,44,5,smart_store,스마트스토어,다먹어서 재주문했어요,2026-05-29T18:02:29+09:00,2026-05-29,네이버 스마트스토어 구****,5,True,1,1,https://assets6.cre.ma/p/phytonutri-kr/reviews/00/00/09/76/58/image1/fe6af6612a2502e4.webp,1000000281,지니어스뉴 드롭스&톡캡스,https://www.phytonutri.kr/goods/goods_view.php?goodsNo=1000000281,4.9,14386,0,0,{'2': ['만족도']},[],[]
97659,44,5,smart_store,스마트스토어,아이 계속 먹이고 있는데 위생적으로 매일 먹이기 좋고 여행때 가지고다니기도 좋습니다,2026-05-29T17:40:01+09:00,2026-05-29,네이버 스마트스토어 구****,5,True,1,1,https://assets6.cre.ma/p/phytonutri-kr/reviews/00/00/09/76/59/image1/b136f591c3f41498.webp,1000000325,투데이디3 for baby,https://www.phytonutri.kr/goods/goods_view.php?goodsNo=1000000325,4.9,3634,0,0,"{'1': ['만족도', '편의성']}",[],[]
97660,44,5,smart_store,스마트스토어,좋아요좋아요좋아요좋아요,2026-05-29T17:29:18+09:00,2026-05-29,네이버 스마트스토어 구****,5,True,1,1,https://assets6.cre.ma/p/phytonutri-kr/reviews/00/00/09/76/60/image1/83f08fbb8a4eace8.webp,1000000281,지니어스뉴 드롭스&톡캡스,https://www.phytonutri.kr/goods/goods_view.php?goodsNo=1000000281,4.9,14386,0,0,{'1': ['만족도']},[],[]
97661,44,5,smart_store,스마트스토어,우리아이가 우유를 안마셔서 대용으로 늘 챙겨주는중입니다 아이도 맛있는지 잘먹어요 구냥 가루만 먹여도 잘 먹어요,2026-05-29T17:08:14+09:00,2026-05-29,네이버 스마트스토어 구****,5,False,0,0,,1000000297,"그로우뉴 아이 유기농칼슘&마그네슘 비타민D,k2,망간",https://www.phytonutri.kr/goods/goods_view.php?goodsNo=1000000297,4.9,4844,0,0,"{'1': ['만족도', '맛']}",[],[]
97662,44,5,smart_store,스마트스토어,액상형태라서 먹이기좋습니다,2026-05-29T17:07:26+09:00,2026-05-29,네이버 스마트스토어 구****,5,False,0,0,,1000000281,지니어스뉴 드롭스&톡캡스,https://www.phytonutri.kr/goods/goods_view.php?goodsNo=1000000281,4.9,14386,0,0,"{'1': ['만족도', '편의성']}",[],[]
97663,44,5,smart_store,스마트스토어,역시나 유명한건 이유가 있습니다. 만족합니다.,2026-05-29T16:57:44+09:00,2026-05-29,네이버 스마트스토어 구****,5,False,0,0,,1000000281,지니어스뉴 드롭스&톡캡스,https://www.phytonutri.kr/goods/goods_view.php?goodsNo=1000000281,4.9,14386,0,0,{'1': ['만족도']},[],[]
97664,45,5,smart_store,스마트스토어,"아이들 6개월 때부터 오메가는 꼭 필요한 영양제품 이라 생각해서 꾸준히 먹이고 있습니다 
지금은 19개월이 됐네요ㅎㅎ예전에 이유식에 섞어줬는데 요즘에는 그냥 수저에 줘도 잘먹네요^^",2026-05-29T16:45:30+09:00,2026-05-29,네이버 스마트스토어 구****,5,True,1,1,https://assets6.cre.ma/p/phytonutri-kr/reviews/00/00/09/76/64/image1/2f4b402912647159.webp,1000000281,지니어스뉴 드롭스&톡캡스,https://www.phytonutri.kr/goods/goods_view.php?goodsNo=1000000281,4.9,14386,0,0,"{'1': ['만족도', '성분']}",[],[]
97665,45,5,smart_store,스마트스토어,꾸준히 먹이고 있어요^^,2026-05-29T16:35:22+09:00,2026-05-29,네이버 스마트스토어 구****,5,False,0,0,,1000000281,지니어스뉴 드롭스&톡캡스,https://www.phytonutri.kr/goods/goods_view.php?goodsNo=1000000281,4.9,14386,0,0,{'1': ['만족도']},[],[]
97666,45,4,smart_store,스마트스토어,"다른 오메가3  먹이다가 갈아타봤어요
괜찮으면 이거로 계속 먹이려구요",2026-05-29T16:23:14+09:00,2026-05-29,네이버 스마트스토어 구****,5,True,1,1,https://assets6.cre.ma/p/phytonutri-kr/reviews/00/00/09/76/66/image1/6ff74b206df486f9.webp,1000000281,지니어스뉴 드롭스&톡캡스,https://www.phytonutri.kr/goods/goods_view.php?goodsNo=1000000281,4.9,14386,0,0,{'0': ['만족도']},[],[]
97667,45,4,smart_store,스마트스토어,아직 먹여보지 못했는데 먹여보고 한달후기 작성하려구요,2026-05-29T16:22:38+09:00,2026-05-29,네이버 스마트스토어 구****,5,True,1,1,https://assets6.cre.ma/p/phytonutri-kr/reviews/00/00/09/76/67/image1/3d27444c7bbb086a.webp,1000000297,"그로우뉴 아이 유기농칼슘&마그네슘 비타민D,k2,망간",https://www.phytonutri.kr/goods/goods_view.php?goodsNo=1000000297,4.9,4844,0,0,{'0': ['만족도']},[],[]
97668,45,5,smart_store,스마트스토어,물에 조금 섞어서주고있어요. 잘먹어요,2026-05-29T14:34:36+09:00,2026-05-29,네이버 스마트스토어 구****,5,True,1,1,https://assets6.cre.ma/p/phytonutri-kr/reviews/00/00/09/76/68/image1/0eaeca3a7ac28d87.webp,1000000297,"그로우뉴 아이 유기농칼슘&마그네슘 비타민D,k2,망간",https://www.phytonutri.kr/goods/goods_view.php?goodsNo=1000000297,4.9,4844,0,0,{'1': ['만족도']},[],[]
97669,45,5,smart_store,스마트스토어,늘먹는거 좋음 아기핰테,2026-05-29T13:28:19+09:00,2026-05-29,네이버 스마트스토어 구****,5,True,1,1,https://assets6.cre.ma/p/phytonutri-kr/reviews/00/00/09/76/69/image1/fee7e86e383fa563.webp,1000000281,지니어스뉴 드롭스&톡캡스,https://www.phytonutri.kr/goods/goods_view.php?goodsNo=1000000281,4.9,14386,0,0,{'1': ['만족도']},[],[]
97670,45,5,smart_store,스마트스토어,머리좋아진대서 사봤어요 아기는 우유에 타줚더니 잘먹어요,2026-05-29T13:22:06+09:00,2026-05-29,네이버 스마트스토어 구****,5,True,1,1,https://assets6.cre.ma/p/phytonutri-kr/reviews/00/00/09/76/70/image1/de41ce630eefc8b6.webp,1000000281,지니어스뉴 드롭스&톡캡스,https://www.phytonutri.kr/goods/goods_view.php?goodsNo=1000000281,4.9,14386,0,0,{'1': ['만족도']},[],[]
97671,45,5,smart_store,스마트스토어,아기가 안먹어요 아쉽,2026-05-29T13:21:50+09:00,2026-05-29,네이버 스마트스토어 구****,5,True,1,1,https://assets6.cre.ma/p/phytonutri-kr/reviews/00/00/09/76/71/image1/0661375c92faaf34.webp,1000000281,지니어스뉴 드롭스&톡캡스,https://www.phytonutri.kr/goods/goods_view.php?goodsNo=1000000281,4.9,14386,0,0,{'-1': ['만족도']},[],[]
97672,45,5,smart_store,스마트스토어,아이가 잘먹어요~~!,2026-05-29T13:14:57+09:00,2026-05-29,네이버 스마트스토어 구****,5,False,0,0,,1000000281,지니어스뉴 드롭스&톡캡스,https://www.phytonutri.kr/goods/goods_view.php?goodsNo=1000000281,4.9,14386,0,0,{'1': ['만족도']},[],[]
97673,45,5,smart_store,스마트스토어,꾸준히 먹이고 있습니다~👍👍,2026-05-29T13:12:49+09:00,2026-05-29,네이버 스마트스토어 구****,5,True,1,1,https://assets6.cre.ma/p/phytonutri-kr/reviews/00/00/09/76/73/image1/b211aa45b9e94ee5.webp,1000000281,지니어스뉴 드롭스&톡캡스,https://www.phytonutri.kr/goods/goods_view.php?goodsNo=1000000281,4.9,14386,0,0,{'1': ['만족도']},[],[]
97674,45,5,smart_store,스마트스토어,지난번에 이어 또 주문했네요,2026-05-29T13:03:11+09:00,2026-05-29,네이버 스마트스토어 구****,5,True,1,1,https://assets6.cre.ma/p/phytonutri-kr/reviews/00/00/09/76/74/image1/f0ecda617bd9e738.webp,1000000281,지니어스뉴 드롭스&톡캡스,https://www.phytonutri.kr/goods/goods_view.php?goodsNo=1000000281,4.9,14386,0,0,{'2': ['만족도']},[],[]
97675,45,5,smart_store,스마트스토어,잘 먹이고 있습니다~‘ ㅎ,2026-05-29T12:52:52+09:00,2026-05-29,네이버 스마트스토어 구****,5,True,1,1,https://assets6.cre.ma/p/phytonutri-kr/reviews/00/00/09/76/75/image1/16d062a0479f1e05.webp,1000000281,지니어스뉴 드롭스&톡캡스,https://www.phytonutri.kr/goods/goods_view.php?goodsNo=1000000281,4.9,14386,0,0,{'1': ['만족도']},[],[]
97676,45,3,smart_store,스마트스토어,잘 안 먿네녀ㅜㅜㅜ,2026-05-29T12:44:28+09:00,2026-05-29,네이버 스마트스토어 구****,5,True,1,1,https://assets6.cre.ma/p/phytonutri-kr/reviews/00/00/09/76/76/image1/a48d4f85e6a26ab7.webp,1000000342,이트뮨 아이 배도라지즙&엘더베리사과주스,https://www.phytonutri.kr/goods/goods_view.php?goodsNo=1000000342,4.9,609,0,0,"{'-1': ['만족도', '맛']}",[],[]
97677,45,2,smart_store,스마트스토어,"신생아부터 사용중인데
이번에 받은 제품은 색깔도 다르고 제형도 다를뿐더러 맛을 보니 더 기름맛이 강하게 납니다
제품 성분이 바뀐건가요?
아니면 제품 포장하는 실리콘이 바뀐건가요?",2026-05-29T12:23:59+09:00,2026-05-29,네이버 스마트스토어 구****,5,True,1,1,https://assets6.cre.ma/p/phytonutri-kr/reviews/00/00/09/76/77/image1/624453b2789c7ffc.webp,1000000325,투데이디3 for baby,https://www.phytonutri.kr/goods/goods_view.php?goodsNo=1000000325,4.9,3634,0,0,"{'-1': ['만족도', '품질', '제품상태', '맛']}",[],[]
97678,45,5,smart_store,스마트스토어,아이가 애기때부터 지금까지 항상 잘 먹고 있습니다,2026-05-29T11:29:58+09:00,2026-05-29,네이버 스마트스토어 구****,5,False,0,0,,1000000281,지니어스뉴 드롭스&톡캡스,https://www.phytonutri.kr/goods/goods_view.php?goodsNo=1000000281,4.9,14386,0,0,{'1': ['만족도']},[],[]
97679,45,4,smart_store,스마트스토어,"스포이드보다 드롭이 용량 맞추기 더 나을것같아 걍 드롭으로 먹임
잘 먹긴 하나 뭐든 잘먹는 아기라서..
뭔가 비린내는 아닌데 뭔가뭔가 냄새?가 나긴함",2026-05-29T11:22:46+09:00,2026-05-29,네이버 스마트스토어 구****,5,True,1,1,https://assets6.cre.ma/p/phytonutri-kr/reviews/00/00/09/76/79/image1/a9429c78c90c3612.webp,1000000281,지니어스뉴 드롭스&톡캡스,https://www.phytonutri.kr/goods/goods_view.php?goodsNo=1000000281,4.9,14386,0,0,"{'0': ['만족도'], '-1': ['냄새']}",[],[]
97680,45,5,smart_store,스마트스토어,"아기가 거부감 없이 잘 먹어서 꾸준히 먹이고 있어요 :)
패키지도 깔끔하고 보관하기 편해서 매일 챙겨주기 좋더라구요.
무엇보다 과하게 자극적인 느낌 없이 믿음 가는 브랜드라 마음 편하게 먹이고 있어요 🤍",2026-05-29T11:19:58+09:00,2026-05-29,네이버 스마트스토어 구****,5,True,1,1,https://assets6.cre.ma/p/phytonutri-kr/reviews/00/00/09/76/80/image1/9c8692253207843e.webp,1000000298,지니어스뉴 + 그로우뉴 세트,https://www.phytonutri.kr/goods/goods_view.php?goodsNo=1000000298,4.9,1413,0,0,"{'1': ['만족도', '포장', '맛', '편의성']}",[],[]
97543,45,5,smart_store,스마트스토어,한달동안 꾸준히먹어서 좋은것같아요,2026-05-29T10:17:03+09:00,2026-05-29,네이버 스마트스토어 구****,5,True,1,1,https://assets6.cre.ma/p/phytonutri-kr/reviews/00/00/09/75/43/image1/27e58f89402c27a0.webp,1000000398,KD 파마 듀얼 초임계 rTG 오메가3,https://www.phytonutri.kr/goods/goods_view.php?goodsNo=1000000398,4.9,121,0,0,{'1': ['만족도']},[],[]
97544,45,5,smart_store,스마트스토어,항상 먹는 제품입니다.,2026-05-29T09:56:43+09:00,2026-05-29,네이버 스마트스토어 구****,5,True,1,1,https://assets6.cre.ma/p/phytonutri-kr/reviews/00/00/09/75/44/image1/a95774db7e6dd01a.webp,1000000403,뉴스데일리베스트 X 파이토뉴트리 맨드로포즈+,https://www.phytonutri.kr/goods/goods_view.php?goodsNo=1000000403,4.7,193,0,0,{'2': ['만족도']},[],[]
97545,45,5,smart_store,스마트스토어,오메가 쓰리만 구매 하다가 처음 지니어스도 구매해 봐요. 처음 먹여 보지만 효○좋길 기대하겠습니다. 하겠습,2026-05-29T09:56:23+09:00,2026-05-29,네이버 스마트스토어 구****,5,False,0,0,,1000000281,지니어스뉴 드롭스&톡캡스,https://www.phytonutri.kr/goods/goods_view.php?goodsNo=1000000281,4.9,14386,0,0,{'0': ['만족도']},[],[]
97546,46,5,smart_store,스마트스토어,오메가 쓰리만 주문 하다가 지니어스도 구매해 봐요. 처음 먹여 보지만 효○ 기대하겠습니다.,2026-05-29T09:56:03+09:00,2026-05-29,네이버 스마트스토어 구****,5,False,0,0,,1000000325,투데이디3 for baby,https://www.phytonutri.kr/goods/goods_view.php?goodsNo=1000000325,4.9,3634,0,0,{'0': ['만족도']},[],[]
97547,46,5,smart_store,스마트스토어,남편이 먹는 제품이라 저렴하게 구매했어요,2026-05-29T09:55:39+09:00,2026-05-29,네이버 스마트스토어 구****,5,True,1,1,https://assets6.cre.ma/p/phytonutri-kr/reviews/00/00/09/75/47/image1/60acf53a6c972b64.webp,1000000403,뉴스데일리베스트 X 파이토뉴트리 맨드로포즈+,https://www.phytonutri.kr/goods/goods_view.php?goodsNo=1000000403,4.7,193,0,0,"{'0': ['만족도'], '1': ['가격']}",[],[]
97548,46,5,smart_store,스마트스토어,"우유에 타서 매일 같이 먹 어요 ㅎ 
몇달에 복용중입니다 ㅎ",2026-05-29T09:27:44+09:00,2026-05-29,네이버 스마트스토어 구****,5,False,0,0,,1000000297,"그로우뉴 아이 유기농칼슘&마그네슘 비타민D,k2,망간",https://www.phytonutri.kr/goods/goods_view.php?goodsNo=1000000297,4.9,4844,0,0,{'1': ['만족도']},[],[]
97549,46,5,smart_store,스마트스토어,키 작은 아이들 조금이라도 키 성장에 도움이 됐으면해서 구매했어요,2026-05-29T08:04:31+09:00,2026-05-29,네이버 스마트스토어 구****,5,True,1,1,https://assets6.cre.ma/p/phytonutri-kr/reviews/00/00/09/75/49/image1/57b9e7ddfa52d1b8.webp,1000000297,"그로우뉴 아이 유기농칼슘&마그네슘 비타민D,k2,망간",https://www.phytonutri.kr/goods/goods_view.php?goodsNo=1000000297,4.9,4844,0,0,{'0': ['만족도']},[],[]
97550,46,5,smart_store,스마트스토어,아기가 잘 먹어요 굿,2026-05-29T08:00:09+09:00,2026-05-29,네이버 스마트스토어 구****,5,True,1,1,https://assets6.cre.ma/p/phytonutri-kr/reviews/00/00/09/75/50/image1/48733765aced8ceb.webp,1000000325,투데이디3 for baby,https://www.phytonutri.kr/goods/goods_view.php?goodsNo=1000000325,4.9,3634,0,0,{'1': ['만족도']},[],[]
97551,46,5,smart_store,스마트스토어,숙취가 훨씬 덜합니다. 지금까지 복용해 본 간 영양제로는 최고인 것 같습니다.,2026-05-29T07:41:05+09:00,2026-05-29,네이버 스마트스토어 구****,5,True,1,1,https://assets6.cre.ma/p/phytonutri-kr/reviews/00/00/09/75/51/image1/b1387d1f58c64a19.webp,1000000343,리버티엑스,https://www.phytonutri.kr/goods/goods_view.php?goodsNo=1000000343,4.7,268,0,0,"{'2': ['만족도', '효과']}",[],[]
97552,46,5,smart_store,스마트스토어,항상 구매하는거에요,2026-05-29T01:41:43+09:00,2026-05-29,네이버 스마트스토어 구****,5,False,0,0,,1000000375,데이프로바 + 투데이디3 세트,https://www.phytonutri.kr/goods/goods_view.php?goodsNo=1000000375,4.9,139,0,0,{'2': ['만족도']},[],[]
97553,46,5,smart_store,스마트스토어,매번 구매하는거에요!,2026-05-29T01:41:29+09:00,2026-05-29,네이버 스마트스토어 구****,5,False,0,0,,1000000375,데이프로바 + 투데이디3 세트,https://www.phytonutri.kr/goods/goods_view.php?goodsNo=1000000375,4.9,139,0,0,{'2': ['만족도']},[],[]
97554,46,5,smart_store,스마트스토어,아기 이거 먹이고 황금변 싸는 중이에요! 근데 분유 찌꺼기랑 되직한 똥도 같이 눠서 지캬보려구요,2026-05-28T23:36:23+09:00,2026-05-28,네이버 스마트스토어 구****,5,True,1,1,https://assets6.cre.ma/p/phytonutri-kr/reviews/00/00/09/75/54/image1/619a83dca35e29f5.webp,1000000375,데이프로바 + 투데이디3 세트,https://www.phytonutri.kr/goods/goods_view.php?goodsNo=1000000375,4.9,139,0,0,"{'1': ['만족도', '효과'], '0': ['품질']}",[],[]
97555,46,5,smart_store,스마트스토어,아이가 거부감 없이 잘먹네요~,2026-05-28T23:09:22+09:00,2026-05-28,네이버 스마트스토어 구****,5,True,1,1,https://assets6.cre.ma/p/phytonutri-kr/reviews/00/00/09/75/55/image1/a486501bcfaf7a5d.webp,1000000281,지니어스뉴 드롭스&톡캡스,https://www.phytonutri.kr/goods/goods_view.php?goodsNo=1000000281,4.9,14386,0,0,"{'1': ['만족도', '맛']}",[],[]
97556,46,5,smart_store,스마트스토어,꾸준히 먹이고 있는데ㅜㅜ 아직 잘모르겠어요ㅜㅜ,2026-05-28T22:03:48+09:00,2026-05-28,네이버 스마트스토어 구****,5,True,1,1,https://assets6.cre.ma/p/phytonutri-kr/reviews/00/00/09/75/56/image1/556a7bf9da7dc150.webp,1000000281,지니어스뉴 드롭스&톡캡스,https://www.phytonutri.kr/goods/goods_view.php?goodsNo=1000000281,4.9,14386,0,0,{'0': ['만족도']},[],[]
